function_name,poly_size,time_seconds
tom3,4448,0.032679081
tom4,4448,0.019593000
naive,4448,0.299989939
karatsuba,4448,0.053749084
tom3,4448,0.038367033
tom4,4448,0.023143053
naive,4448,0.316880941
karatsuba,4448,0.056560993
tom3,4448,0.032942772
tom4,4448,0.023547888
naive,4448,0.245840073
karatsuba,4448,0.019550085
tom3,4448,0.012703896
tom4,4448,0.008404970
naive,4448,0.153843880
karatsuba,4448,0.057164907
tom3,4448,0.037755966
tom4,4448,0.025543928
naive,4448,0.219955921
karatsuba,4448,0.041809797
tom3,4448,0.023658991
tom4,4448,0.011382818
naive,4448,0.180118084
karatsuba,4448,0.032153130
tom3,4448,0.041450977
tom4,4448,0.023027897
naive,4448,0.322955847
karatsuba,4448,0.061662197
tom3,4448,0.027234077
tom4,4448,0.010432005
naive,4448,0.169307947
karatsuba,4448,0.038115978
tom3,4448,0.023522139
tom4,4448,0.014894009
naive,4448,0.194933176
karatsuba,4448,0.029138088
tom3,4448,0.021194935
tom4,4448,0.018667936
naive,4448,0.252660036
karatsuba,4448,0.055070877
tom3,4448,0.040705919
tom4,4448,0.026561975
naive,4448,0.265702009
karatsuba,4448,0.050480127
tom3,4448,0.025645971
tom4,4448,0.015130997
naive,4448,0.249788046
karatsuba,4448,0.052516937
tom3,4448,0.034454107
tom4,4448,0.022228003
naive,4448,0.322586060
karatsuba,4448,0.032490015
tom3,4448,0.031300068
tom4,4448,0.022135973
naive,4448,0.294746876
karatsuba,4448,0.037259102
tom3,4448,0.028436184
tom4,4448,0.024939060
naive,4448,0.226773024
karatsuba,4448,0.038102865
tom3,4448,0.039762020
tom4,4448,0.017446041
naive,4448,0.264368057
karatsuba,4448,0.051666975
tom3,4448,0.036267042
tom4,4448,0.023271084
naive,4448,0.292810917
karatsuba,4448,0.055733919
tom3,4448,0.041702032
tom4,4448,0.026201010
naive,4448,0.292016983
karatsuba,4448,0.057810068
tom3,4448,0.034562111
tom4,4448,0.016860962
naive,4448,0.258367062
karatsuba,4448,0.042990923
tom3,4448,0.027828932
tom4,4448,0.017466068
naive,4448,0.306566954
karatsuba,4448,0.064716101
tom3,4448,0.034439087
tom4,4448,0.019593000
naive,4448,0.323961020
karatsuba,4448,0.060199022
tom3,4448,0.044938087
tom4,4448,0.029877901
naive,4448,0.366353035
karatsuba,4448,0.055480003
tom3,4448,0.039820910
tom4,4448,0.024880886
naive,4448,0.345552921
karatsuba,4448,0.058036089
tom3,4448,0.036570787
tom4,4448,0.023777008
naive,4448,0.341772079
karatsuba,4448,0.052694798
tom3,4448,0.039117813
tom4,4448,0.025547981
naive,4448,0.299976110
karatsuba,4448,0.061277151
tom3,4448,0.045386076
tom4,4448,0.024682999
naive,4448,0.290297031
karatsuba,4448,0.052051783
tom3,4448,0.038404942
tom4,4448,0.030646801
naive,4448,0.289478779
karatsuba,4448,0.045578957
tom3,4448,0.035394907
tom4,4448,0.023707151
naive,4448,0.308655024
karatsuba,4448,0.054849863
tom3,4448,0.025503874
tom4,4448,0.016180038
naive,4448,0.247167826
karatsuba,4448,0.054250002
tom3,4448,0.036360979
tom4,4448,0.024143934
naive,4448,0.289699078
karatsuba,4448,0.043275118
tom3,4448,0.024565935
tom4,4448,0.014290094
naive,4448,0.264121056
karatsuba,4448,0.048024178
tom3,4448,0.036262035
tom4,4448,0.016757011
naive,4448,0.256497145
karatsuba,4448,0.056180954
tom3,4448,0.030034781
tom4,4448,0.018210888
naive,4448,0.278676987
karatsuba,4448,0.043508053
tom3,4448,0.041768074
tom4,4448,0.032602072
naive,4448,0.283349991
karatsuba,4448,-0.020848989
tom3,4448,0.029234886
tom4,4448,0.018628836
naive,4448,0.326251030
karatsuba,4448,0.047585011
tom3,4448,0.036366224
tom4,4448,0.025985956
naive,5120,0.431503057
karatsuba,5120,0.069437981
tom3,5120,0.049332142
tom4,5120,0.026612997
naive,5120,0.458056927
karatsuba,5120,0.069514990
tom3,5120,0.036949873
tom4,5120,0.029514790
naive,5120,0.390360832
karatsuba,5120,0.067296982
tom3,5120,0.034898996
tom4,5120,0.025195837
naive,5120,0.400150061
karatsuba,5120,0.075716972
tom3,5120,0.037927866
tom4,5120,0.024034977
naive,5120,0.394978046
karatsuba,5120,0.062277079
tom3,5120,0.028964996
tom4,5120,0.018376827
naive,5120,0.337270021
karatsuba,5120,0.048583984
tom3,5120,0.026417017
tom4,5120,0.023106098
naive,5120,0.333052158
karatsuba,5120,0.058990955
tom3,5120,0.047616005
tom4,5120,0.022462845
naive,5120,0.420006037
karatsuba,5120,0.065129042
tom3,5120,0.028203011
tom4,5120,0.016982079
naive,5120,0.340004206
karatsuba,5120,0.064125061
tom3,5120,0.040735006
tom4,5120,0.036865950
naive,5120,0.357689857
karatsuba,5120,0.069809914
tom3,5120,0.034503222
tom4,5120,0.032235861
naive,5120,0.391551018
karatsuba,5120,0.062214136
tom3,5120,0.040141821
tom4,5120,0.028795004
naive,5120,0.366281033
karatsuba,5120,0.066528797
tom3,5120,0.037858009
tom4,5120,0.025521040
naive,5120,0.330278873
karatsuba,5120,0.046950102
tom3,5120,0.027644157
tom4,5120,0.012629986
naive,5120,0.191725969
karatsuba,5120,0.044693947
tom3,5120,0.020799875
tom4,5120,0.013518095
naive,5120,0.202052116
karatsuba,5120,0.039040089
tom3,5120,0.024719000
tom4,5120,0.017176867
naive,5120,0.225023031
karatsuba,5120,0.027154922
tom3,5120,0.014863968
tom4,5120,0.010912895
naive,5120,0.314199924
karatsuba,5120,0.053940058
tom3,5120,0.037475109
tom4,5120,0.026711941
naive,5120,0.293384790
karatsuba,5120,0.053249121
tom3,5120,0.048413992
tom4,5120,0.019473076
naive,5120,0.328114986
karatsuba,5120,0.066783190
tom3,5120,0.039206028
tom4,5120,0.021183968
naive,5120,0.414083958
karatsuba,5120,0.067262888
tom3,5120,0.037504911
tom4,5120,0.032831907
naive,5120,0.302973032
karatsuba,5120,0.029047966
tom3,5120,0.019221067
tom4,5120,0.017512798
naive,5120,0.262206793
karatsuba,5120,0.033367157
tom3,5120,0.025564909
tom4,5120,0.016259909
naive,5120,0.241399050
karatsuba,5120,0.038810015
tom3,5120,0.022112131
tom4,5120,0.019922972
naive,5120,0.286146879
karatsuba,5120,0.051923990
tom3,5120,0.029303074
tom4,5120,0.021251917
naive,5120,0.329495907
karatsuba,5120,0.064415932
tom3,5120,0.037586927
tom4,5120,0.022761106
naive,5120,0.393227100
karatsuba,5120,0.068925858
tom3,5120,0.035866976
tom4,5120,0.025511026
naive,5120,0.400432825
karatsuba,5120,0.083888054
tom3,5120,0.043374062
tom4,5120,0.028611898
naive,5120,0.390640020
karatsuba,5120,0.065900803
tom3,5120,0.047013044
tom4,5120,0.030555010
naive,5120,0.359866142
karatsuba,5120,0.057382822
tom3,5120,0.040386200
tom4,5120,0.032372952
naive,5120,0.434633017
karatsuba,5120,0.072281122
tom3,5120,0.038461924
tom4,5120,0.025548935
naive,5120,0.344357967
karatsuba,5120,0.060475111
tom3,5120,0.040109873
tom4,5120,0.026879072
naive,5120,0.365623951
karatsuba,5120,0.045037031
tom3,5120,0.031839132
tom4,5120,0.028052092
naive,5120,0.303397894
karatsuba,5120,0.056519032
tom3,5120,0.038047075
tom4,5120,0.025617123
naive,5120,0.360686064
karatsuba,5120,0.072460890
tom3,5120,0.038178921
tom4,5120,0.026256800
naive,5120,0.382509947
karatsuba,5120,0.060368061
tom3,5120,0.037065983
tom4,5120,0.026515007
naive,5120,0.296709061
karatsuba,5120,0.032420158
tom3,5120,0.020369053
tom4,5120,0.017313004
naive,5120,0.221817970
karatsuba,5120,0.036826849
tom3,5120,0.024032831
tom4,5120,0.011904001
naive,5120,0.197890997
karatsuba,5120,0.035845041
tom3,5120,0.021165133
tom4,5120,0.015633821
naive,5120,0.240216017
karatsuba,5120,0.030824900
tom3,5120,0.016977072
tom4,5120,0.013049126
naive,5120,0.255878210
karatsuba,5120,0.057537079
tom3,5120,0.035013914
tom4,5120,0.027185917
naive,5120,0.359622002
karatsuba,5120,0.044675112
tom3,5120,0.036997080
tom4,5120,0.026095867
naive,5120,0.287390947
karatsuba,5120,0.050421000
tom3,5120,0.038167000
tom4,5120,0.025550842
naive,5120,0.253625870
karatsuba,5120,0.051799059
tom3,5120,0.014799118
tom4,5120,0.010796070
naive,5120,0.185072184
karatsuba,5120,0.060908079
tom3,5120,0.038410902
tom4,5120,0.025149822
naive,5120,0.408838034
karatsuba,5120,0.063966990
tom3,5120,0.036027908
tom4,5120,0.027266026
naive,5120,0.348845959
karatsuba,5120,0.031453133
tom3,5120,0.015944004
tom4,5120,0.010683060
naive,5120,0.214870930
karatsuba,5120,0.073112965
tom3,5120,0.047502995
tom4,5120,0.027608871
naive,5120,0.314800024
karatsuba,5120,0.032696962
tom3,5120,0.025273800
tom4,5120,0.016412020
naive,5120,0.340281010
karatsuba,5120,0.027593136
tom3,5120,0.015680790
tom4,5120,0.010433912
naive,5120,0.173949003
karatsuba,5120,0.046377897
tom3,5120,0.027619839
tom4,5120,0.018193960
naive,5120,0.365845203
karatsuba,5120,0.064311981
tom3,5120,0.033989906
tom4,5120,0.024245977
naive,5120,0.291716099
karatsuba,5120,0.030616045
tom3,5120,0.025190115
tom4,5120,0.025678158
naive,5120,0.244091988
karatsuba,5120,0.049736023
tom3,5120,0.016283989
tom4,5120,0.011620045
naive,5120,0.212663889
karatsuba,5120,0.036823034
tom3,5120,0.017369986
tom4,5120,0.014369965
naive,5120,0.240635872
karatsuba,5120,0.045184851
tom3,5120,0.044507027
tom4,5120,0.028870106
naive,5120,0.374212980
karatsuba,5120,0.033640862
tom3,5120,0.020244837
tom4,5120,0.025119781
naive,5120,0.327667952
karatsuba,5120,0.053225040
tom3,5120,0.022917986
tom4,5120,0.017533064
naive,5120,0.367409945
karatsuba,5120,0.094796896
tom3,5120,0.042810917
tom4,5120,0.028059959
naive,5120,0.361581802
karatsuba,5120,0.063910961
tom3,5120,0.021403074
tom4,5120,0.015001059
naive,5120,0.317342997
karatsuba,5120,0.036623955
tom3,5120,0.016475916
tom4,5120,0.011854887
naive,5120,0.373741150
karatsuba,5120,0.042670012
tom3,5120,0.025746822
tom4,5120,0.014758825
naive,5120,0.194682837
karatsuba,5120,0.027235031
tom3,5120,0.015609980
tom4,5120,0.010645151
naive,5120,0.174288988
karatsuba,5120,0.036805868
tom3,5120,0.021072149
tom4,5120,0.016844034
naive,5120,0.221830130
karatsuba,5120,0.039335966
tom3,5120,0.028493881
tom4,5120,0.024782896
naive,5120,0.189525127
karatsuba,5120,0.031759024
tom3,5120,0.019788027
tom4,5120,0.020702839
naive,5120,0.184036016
karatsuba,5120,0.027128935
tom3,5120,0.025445938
tom4,5120,0.020274162
naive,5120,0.227702856
karatsuba,5120,0.046197176
tom3,5120,0.021528959
tom4,5120,0.022105217
naive,5120,0.389108896
karatsuba,5120,0.064713001
tom3,5120,0.037873030
tom4,5120,0.025279045
naive,5120,0.230124950
karatsuba,5120,0.048885107
tom3,5120,0.024646044
tom4,5120,0.010816097
naive,5120,0.212623835
karatsuba,5120,0.027757883
tom3,5120,0.014893055
tom4,5120,0.011485100
naive,5120,0.103319168
karatsuba,5120,0.033965826
tom3,5120,0.025516987
tom4,5120,0.014714956
naive,5120,0.365590811
karatsuba,5120,0.054186106
tom3,5120,0.036175966
tom4,5120,0.030026913
naive,5120,0.374056101
karatsuba,5120,0.064229012
tom3,5120,0.029410839
tom4,5120,0.025743008
naive,5120,0.412850142
karatsuba,5120,0.061964035
tom3,5120,0.029556990
tom4,5120,0.026795864
naive,5120,0.283205986
karatsuba,5120,0.045587063
tom3,5120,0.033359051
tom4,5120,0.022251129
naive,5120,0.205848932
karatsuba,5120,0.038238049
tom3,5120,0.030541897
tom4,5120,0.026614904
naive,5120,0.385877132
karatsuba,5120,0.058646917
tom3,5120,0.015130997
tom4,5120,0.010462999
naive,5120,0.307651043
karatsuba,5120,0.036636114
tom3,5120,0.023949146
tom4,5120,0.016560078
naive,5120,0.302222013
karatsuba,5120,0.037143946
tom3,5120,0.018620968
tom4,5120,0.010063887
naive,5120,0.204612017
karatsuba,5120,0.038222075
tom3,5120,0.016228914
tom4,5120,0.018815994
naive,5120,0.415736914
karatsuba,5120,0.064109087
tom3,5120,0.036981106
tom4,5120,0.026203871
naive,5120,0.329052925
karatsuba,5120,0.066672087
tom3,5120,0.026085854
tom4,5120,0.028179884
naive,5120,0.361037970
karatsuba,5120,0.062931061
tom3,5120,0.040066004
tom4,5120,0.027879953
naive,5120,0.307754993
karatsuba,5120,0.048320055
tom3,5120,0.037732840
tom4,5120,0.027565956
naive,5120,0.385442972
karatsuba,5120,0.061928034
tom3,5120,0.040529013
tom4,5120,0.025444984
naive,5120,0.419841051
karatsuba,5120,0.069514036
tom3,5120,0.036448002
tom4,5120,0.026656866
naive,5120,0.233986855
karatsuba,5120,0.049757957
tom3,5120,0.034024954
tom4,5120,0.024729013
naive,5120,0.210685968
karatsuba,5120,0.035082102
tom3,5120,0.018862963
tom4,5120,0.012258053
naive,5120,0.199681044
karatsuba,5120,0.047919035
tom3,5120,0.033765078
tom4,5120,0.018342018
naive,5120,0.248868942
karatsuba,5120,0.034246922
tom3,5120,0.043605089
tom4,5120,0.032708883
naive,5120,0.351867914
karatsuba,5120,0.056335926
tom3,5120,0.039062023
tom4,5120,0.027776003
naive,5120,0.351464033
karatsuba,5120,0.057936192
tom3,5120,0.028196096
tom4,5120,0.012636900
naive,5120,0.176522017
karatsuba,5120,0.023888111
tom3,5120,0.015151024
tom4,5120,0.012152910
naive,5120,0.182430983
karatsuba,5120,0.041453838
tom3,5120,0.031507969
tom4,5120,0.020864964
naive,5120,0.221192122
karatsuba,5120,0.025539875
tom3,5120,0.016499043
tom4,5120,0.015619040
naive,5120,0.263799906
karatsuba,5120,0.031207085
tom3,5120,0.030632973
tom4,5120,0.027093172
naive,5120,0.276942968
karatsuba,5120,0.068022013
tom3,5120,0.034509897
tom4,5120,0.026943922
naive,5120,0.401499033
karatsuba,5120,0.067349911
tom3,5120,0.037432194
tom4,5120,0.036126137
naive,5120,0.324563980
karatsuba,5120,0.057492018
tom3,5120,0.038698196
tom4,5120,0.026422024
naive,5120,0.291128874
karatsuba,5120,0.046926022
tom3,5120,0.031080961
tom4,5120,0.025810957
naive,5120,0.285820961
karatsuba,5120,0.042922020
tom3,5120,0.013247013
tom4,5120,0.011485100
naive,5120,0.287817001
karatsuba,5120,0.036320925
tom3,5120,0.020450830
tom4,5120,0.023156881
naive,5120,0.308103085
karatsuba,5120,0.043873072
tom3,5120,0.018486977
tom4,5120,0.014434814
naive,5120,0.332653999
karatsuba,5120,0.064842939
tom3,5120,0.037470102
tom4,5120,0.030048847
naive,5120,0.419709206
karatsuba,5120,0.047639847
tom3,5120,0.046841145
tom4,5120,0.031199932
naive,5120,0.361062050
karatsuba,5120,0.025508881
tom3,5120,0.016166925
tom4,5120,0.015750885
naive,5120,0.238071918
karatsuba,5120,0.042559862
tom3,5120,0.035156965
tom4,5120,0.025289059
naive,5120,0.370957136
karatsuba,5120,0.067175865
tom3,5120,0.033559084
tom4,5120,0.029933929
naive,5120,0.397280216
karatsuba,5120,0.069181919
tom3,5120,0.038017035
tom4,5120,0.025850058
naive,5120,0.309584856
karatsuba,5120,0.023914814
tom3,5120,0.012942076
tom4,5120,0.009448051
naive,5120,0.321954966
karatsuba,5120,0.072590113
tom3,5120,0.036433935
tom4,5120,0.026667118
naive,5120,0.365110159
karatsuba,5120,0.061486959
tom3,5120,0.029939175
tom4,5120,0.025366068
naive,5120,0.176910162
karatsuba,5120,0.031052113
tom3,5120,0.022975922
tom4,5120,0.016005039
naive,5120,0.181169987
karatsuba,5120,0.050324917
tom3,5120,0.027691841
tom4,5120,0.016402006
naive,5120,0.202114105
karatsuba,5120,0.026463985
tom3,5120,0.014239073
tom4,5120,0.010184050
naive,5120,0.185487986
karatsuba,5120,0.024955988
tom3,5120,0.015866041
tom4,5120,0.017493963
naive,5120,0.373599052
karatsuba,5120,0.084354162
tom3,5120,0.026870012
tom4,5120,0.026882887
naive,5120,0.386955976
karatsuba,5120,0.047254086
tom3,5120,0.022006035
tom4,5120,0.017174006
naive,5120,0.215914011
karatsuba,5120,0.035309076
tom3,5120,0.014916897
tom4,5120,0.011000156
naive,5120,0.198423147
karatsuba,5120,0.041367054
tom3,5120,0.032963037
tom4,5120,0.018449068
naive,5120,0.185626030
karatsuba,5120,0.040951967
tom3,5120,0.036994934
tom4,5120,0.025892019
naive,5120,0.224341869
karatsuba,5120,0.033341885
tom3,5120,0.019747019
tom4,5120,0.010572195
naive,5120,0.192229033
karatsuba,5120,0.026856899
tom3,5120,0.018860102
tom4,5120,0.010879993
naive,5120,0.163850069
karatsuba,5120,0.040546179
tom3,5120,0.023554087
tom4,5120,0.019979000
naive,5120,0.220546007
karatsuba,5120,0.028172970
tom3,5120,0.023459196
tom4,5120,0.025478125
naive,5120,0.300058842
karatsuba,5120,0.031368017
tom3,5120,0.020993948
tom4,5120,0.024890900
naive,5120,0.241967916
karatsuba,5120,0.059425831
tom3,5120,0.015069962
tom4,5120,0.011000872
naive,5120,0.155485868
karatsuba,5120,0.034199953
tom3,5120,0.014022112
tom4,5120,0.009628057
naive,5120,0.171536207
karatsuba,5120,0.028908014
tom3,5120,0.014343023
tom4,5120,0.010627985
naive,5120,0.194545031
karatsuba,5120,0.055702925
tom3,5120,0.028803825
tom4,5120,0.016373158
naive,5120,0.323282957
karatsuba,5120,0.045661926
tom3,5120,0.030883074
tom4,5120,0.023803949
naive,5120,0.319288015
karatsuba,5120,0.059688807
tom3,5120,0.033597946
tom4,5120,0.026322126
naive,5120,0.231147051
karatsuba,5120,0.074764013
tom3,5120,0.053934097
tom4,5120,0.023416996
naive,5120,0.320095062
karatsuba,5120,0.032031059
tom3,5120,0.029463053
tom4,5120,0.020239115
naive,5120,0.259942055
karatsuba,5120,0.035355806
tom3,5120,0.014113903
tom4,5120,0.010003090
naive,5120,0.303545952
karatsuba,5120,0.070037127
tom3,5120,0.037369013
tom4,5120,0.023028851
naive,5120,0.348048925
karatsuba,5120,0.061537027
tom3,5120,0.024890900
tom4,5120,0.024034977
naive,5120,0.288038969
karatsuba,5120,0.024266958
tom3,5120,0.013148069
tom4,5120,0.010512114
naive,5120,0.185285091
karatsuba,5120,0.036896229
tom3,5120,0.017662048
tom4,5120,0.010313034
naive,5120,0.201416016
karatsuba,5120,0.056873083
tom3,5120,0.031208038
tom4,5120,0.027138948
naive,5120,0.273392916
karatsuba,5120,0.031028986
tom3,5120,0.022814035
tom4,5120,0.015190125
naive,5120,0.192314148
karatsuba,5120,0.031669140
tom3,5120,0.014349937
tom4,5120,0.010983944
naive,5120,0.166559219
karatsuba,5120,0.030751944
tom3,5120,0.016083002
tom4,5120,0.011075974
naive,5120,0.197448015
karatsuba,5120,0.032785892
tom3,5120,0.020711899
tom4,5120,0.012260914
naive,5120,0.232837915
karatsuba,5120,0.039947987
tom3,5120,0.033404827
tom4,5120,0.025453806
naive,5120,0.211294889
karatsuba,5120,0.031620026
tom3,5120,0.016069174
tom4,5120,0.014884949
naive,5120,0.331552029
karatsuba,5120,0.070424080
tom3,5120,0.037337065
tom4,5120,0.026870966
naive,5120,0.321856976
karatsuba,5120,0.028697968
tom3,5120,0.019043922
tom4,5120,0.020999908
naive,5120,0.231561184
karatsuba,5120,0.032464027
tom3,5120,0.020505905
tom4,5120,0.016680002
naive,5120,0.249370098
karatsuba,5120,-0.060063124
tom3,5120,0.022569895
tom4,5120,0.015732050
naive,5120,0.395328045
karatsuba,5120,0.066848040
tom3,5120,0.037897110
tom4,5120,0.025556087
naive,5120,0.351547003
karatsuba,5120,0.049130917
tom3,5120,0.032581091
tom4,5120,0.024751186
naive,5120,0.250656843
karatsuba,5120,0.033699989
tom3,5120,0.016410828
tom4,5120,0.017475843
naive,5120,0.363436222
karatsuba,5120,0.029230118
tom3,5120,0.016396046
tom4,5120,0.016702175
naive,5120,0.214540005
karatsuba,5120,0.026218891
tom3,5120,0.016345024
tom4,5120,0.010941982
naive,5120,0.285866022
karatsuba,5120,0.061362982
tom3,5120,0.029471159
tom4,5120,0.027084112
naive,5120,0.402703047
karatsuba,5120,0.064568043
tom3,5120,0.046130180
tom4,5120,0.028434038
naive,5120,0.308874846
karatsuba,5120,0.046496153
tom3,5120,0.030598879
tom4,5120,0.017119169
naive,5120,0.295662880
karatsuba,5120,0.069709063
tom3,5120,0.035786152
tom4,5120,0.025652170
naive,5120,0.320438147
karatsuba,5120,0.079411030
tom3,5120,0.029979944
tom4,5120,0.020160913
naive,5120,0.315289974
karatsuba,5120,0.037149191
tom3,5120,0.031504154
tom4,5120,0.016021967
naive,5120,0.342947006
karatsuba,5120,0.073254824
tom3,5120,0.030825853
tom4,5120,0.023689985
naive,5120,0.319501162
karatsuba,5120,0.048286915
tom3,5120,0.026016951
tom4,5120,0.020809889
naive,5120,0.303445101
karatsuba,5120,0.056153059
tom3,5120,0.042339087
tom4,5120,0.030569792
naive,5120,0.427358866
karatsuba,5120,0.060184002
tom3,5120,0.036449909
tom4,5120,0.023824930
naive,5120,0.427395105
karatsuba,5120,0.069023132
tom3,5120,0.040225983
tom4,5120,0.027639151
naive,5120,0.388513088
karatsuba,5120,0.068808079
tom3,5120,0.036628962
tom4,5120,0.029827833
naive,5120,0.370916843
karatsuba,5120,0.058825016
tom3,5120,0.040679932
tom4,5120,0.030021906
naive,5120,0.378030062
karatsuba,5120,0.052669048
tom3,5120,0.026056051
tom4,5120,0.017703056
naive,5120,0.301000118
karatsuba,5120,0.045975924
tom3,5120,0.040131092
tom4,5120,0.030411959
naive,5120,0.377968073
karatsuba,5120,0.060521841
tom3,5120,0.028977156
tom4,5120,0.026658058
naive,5120,0.348982096
karatsuba,5120,0.053755999
tom3,5120,0.025439978
tom4,5120,0.016350985
naive,5120,0.316015959
karatsuba,5120,0.059802055
tom3,5120,0.020098209
tom4,5120,0.014331102
naive,5120,0.339486837
karatsuba,5120,0.043149948
tom3,5120,0.022305012
tom4,5120,0.015011072
naive,5120,0.210944176
karatsuba,5120,0.040044069
tom3,5120,0.021483898
tom4,5120,0.014026165
naive,5120,0.368201971
karatsuba,5120,0.062793016
tom3,5120,0.019686937
tom4,5120,0.012125015
naive,5120,0.224462032
karatsuba,5120,0.032772064
tom3,5120,0.019864082
tom4,5120,0.021785975
naive,5120,0.205172062
karatsuba,5120,0.046010017
tom3,5120,0.031102180
tom4,5120,0.013694048
naive,5120,0.248960972
karatsuba,5120,0.037703991
tom3,5120,0.025940895
tom4,5120,0.026731014
naive,5120,0.245932102
karatsuba,5120,0.029682159
